input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,25645,1296,96000,1536000,4.77021,13,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,1,96000,1536000,3427.13,16176,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,36,96000,1536000,154.296,450,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,72,96000,1536000,77.3236,225,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,108,96000,1536000,51.8402,150,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,144,96000,1536000,39.1109,113,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,288,96000,1536000,20.003,57,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,432,96000,1536000,13.4426,38,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,576,96000,1536000,10.3702,29,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,720,96000,1536000,8.25827,23,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,864,96000,1536000,6.87613,19,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,1008,96000,1536000,6.23212,17,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,1152,96000,1536000,5.47443,15,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,28327,1296,96000,1536000,4.78612,13,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,1377,1,96000,1536000,2833.77,16176,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,1377,72,96000,1536000,66.109,225,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,1377,108,96000,1536000,44.4416,150,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,1377,144,96000,1536000,33.3944,113,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,1377,288,96000,1536000,17.0871,57,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,1377,432,96000,1536000,11.5108,38,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,1,96000,1536000,2806.37,16176,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,36,96000,1536000,131.92,450,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,72,96000,1536000,66.3134,225,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,108,96000,1536000,44.3691,150,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,144,96000,1536000,33.5283,113,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,288,96000,1536000,17.0924,57,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,432,96000,1536000,11.5504,38,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,576,96000,1536000,8.87396,29,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,720,96000,1536000,7.10428,23,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,864,96000,1536000,5.91452,19,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,1008,96000,1536000,5.32383,17,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,1152,96000,1536000,4.73696,15,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,1296,96000,1536000,4.13381,13,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,9169,1440,96000,1536000,3.86238,12,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,10357,1440,96000,1536000,3.84279,12,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,11415,36,96000,1536000,132.572,450,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,11415,72,96000,1536000,66.1757,225,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,11415,108,96000,1536000,44.2038,150,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,11415,144,96000,1536000,33.5917,113,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,11415,288,96000,1536000,17.0751,57,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/ws_96k_16.in,11415,432,96000,1536000,11.5245,38,low,2100
