input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,4437,648,16000,8192000,7.41204,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,72,16000,8192000,20.3395,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,144,16000,8192000,10.7526,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,216,16000,8192000,8.83588,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,252,16000,8192000,8.69054,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,288,16000,8192000,8.54742,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,360,16000,8192000,8.84447,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,396,16000,8192000,8.87972,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,432,16000,8192000,6.42943,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,504,16000,8192000,6.43015,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,576,16000,8192000,6.70155,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,8762,648,16000,8192000,7.00884,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,72,16000,8192000,20.5317,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,144,16000,8192000,10.7306,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,216,16000,8192000,8.72088,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,252,16000,8192000,8.91199,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,288,16000,8192000,8.68158,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,360,16000,8192000,9.88087,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,396,16000,8192000,8.85835,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,432,16000,8192000,6.61669,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,504,16000,8192000,6.57192,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,576,16000,8192000,6.81584,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,13132,648,16000,8192000,6.46107,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,18253,72,16000,8192000,20.3444,2,low,96100
